Date,Steel_Price,Cement_Price,USD_Buy,USD_Sell,Oil_Price,Oil_Open,Oil_High,Oil_Low,Oil_Volume,Oil_Change_Percent,Aluminium_Price,Aluminium_Open,Aluminium_High,Aluminium_Low,Aluminium_Change_Percent,Copper_Price,oil_egp,oil_egp_ret_5,oil_egp_ret_21,oil_egp_vol_21,steel_oil_egp_ratio,steel_oil_egp_ratio_z21,alu_egp,alu_egp_ret_5,alu_egp_ret_21,alu_egp_vol_21,steel_alu_egp_ratio,steel_alu_egp_ratio_z21,cop_egp,cop_egp_ret_5,cop_egp_ret_21,cop_egp_vol_21,steel_cop_egp_ratio,steel_cop_egp_ratio_z21,egp_depreciation_ret_21,egp_devaluation_flag,cbe_rate,cbe_rate_change_90,cbe_days_since_change,iron_ore_level,iron_ore_ret_1m,iron_ore_ret_3m,iron_ore_vol_6m,iron_ore_mom_12m,iron_ore_mean_3m,iron_ore_dev_12m,iron_ore_egp,steel_iron_ore_egp_ratio,coal_level,coal_ret_1m,coal_ret_3m,coal_vol_6m,coal_mom_12m,coal_mean_3m,coal_dev_12m,coal_egp,steel_coal_egp_ratio,natgas_level,natgas_ret_1m,natgas_ret_3m,natgas_vol_6m,natgas_mom_12m,natgas_mean_3m,natgas_dev_12m,natgas_egp,steel_natgas_egp_ratio,egypt_cpi_inflation,egypt_cpi_inflation_change,egypt_gdp_growth,egypt_gdp_growth_change
2025-04-02,38888.0,3583.0,,,71.71,71.2,72.28,70.59,286500.0,0.72,2490.35,2498.65,2506.8,2486.15,-0.56,5.0352,3632.3983399999997,0.03388119953863877,0.07797136261702464,0.011954573750957648,10.705874290207941,-1.9657841794293935,126146.18890000001,-0.023717584334633557,-0.08179701080984325,0.005349349384373457,0.30827724831883524,1.2293413497881762,255.0530208,-0.014406514249921676,0.04503465594619871,0.012319544671473146,152.47025845066955,-0.7846501453171468,-0.002451825083450654,0.0,27.25,0.0,392,108.2,0.04256388772517772,0.040622853217311405,0.054154162644561105,-0.1407827566647758,105.77450592885377,0.012631554023589286,5480.7628,7.095362711190493,113.1739286,-0.09694104316745578,-0.248363361891479,0.05545408887048908,-0.12064118142089542,126.2403571333333,-0.19715585392467805,5732.7121793044,6.783525630396923,3.746,0.004172494172494101,0.25184595798854237,0.056888332513782995,1.088847583643123,3.642447957839263,0.40570461925219936,189.749884,204.9434717967996,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-03,39871.0,3570.0,50.5296,50.6669,66.95,70.38,70.41,65.98,459240.0,-6.64,2456.05,2453.15,2484.35,2445.05,-1.38,4.8128,3392.148955,-0.03450043130205238,-0.003537312175912688,0.019627445846919986,11.753906013245812,0.9604704713361832,124440.43974500001,-0.036918878167479185,-0.09102125662964744,0.005737473009760522,0.3204022750297458,2.2124426154570185,243.84965632,-0.05769932848649717,0.019147394256485928,0.01538668075934063,163.5064842891471,1.4747063206653823,-0.002197780556731699,0.0,27.25,0.0,393,108.2,0.04256388772517772,0.040622853217311405,0.054154162644561105,-0.1407827566647758,105.77450592885377,0.012631554023589286,5482.15858,7.272865134813374,113.1739286,-0.09694104316745578,-0.248363361891479,0.05545408887048908,-0.12064118142089542,126.2403571333333,-0.19715585392467805,5734.172122983339,6.953226925329226,3.746,0.004172494172494101,0.25184595798854237,0.056888332513782995,1.088847583643123,3.642447957839263,0.40570461925219936,189.7982074,210.07047719882732,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-04,39788.0,3516.0,,,61.99,66.64,66.9,60.45,559640.0,-7.41,2378.05,2437.7,2438.05,2372.5,-3.18,4.3968,3140.841131,-0.1060296002451715,-0.07736038807744328,0.02580839146908147,12.667944139961023,2.6492707964941515,120488.421545,-0.06750470805813158,-0.11988888635334505,0.008237181189794935,0.3302226013902919,2.6192751962735383,222.77222591999998,-0.13914818972104204,-0.06894380338536465,0.025180998314070856,178.60395224622084,3.159161967401238,-0.002197780556731699,0.0,27.25,0.0,394,108.2,0.04256388772517772,0.040622853217311405,0.054154162644561105,-0.1407827566647758,105.77450592885377,0.012631554023589286,5482.15858,7.257725113088575,113.1739286,-0.09694104316745578,-0.248363361891479,0.05545408887048908,-0.12064118142089542,126.2403571333333,-0.19715585392467805,5734.172122983339,6.9387522987885735,3.746,0.004172494172494101,0.25184595798854237,0.056888332513782995,1.088847583643123,3.642447957839263,0.40570461925219936,189.7982074,209.63317064500367,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-05,39788.0,3516.0,,,,,,,,,,,,,,,3140.841131,-0.13254355166487264,-0.0760976721336103,0.025816650990610496,12.667944139961023,2.185907466852214,120488.421545,-0.06232162591902435,-0.11868437451450198,0.008281599316195012,0.3302226013902919,2.216617330140058,222.77222591999998,-0.1426388552025225,-0.06766956858243867,0.025188289608042463,178.60395224622084,2.541488750420853,-0.000832197771208687,0.0,27.25,0.0,395,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5251.744820476192,7.576148758193528,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5308.29873026666,7.49543347535026,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,209.51969504761902,189.90100186503756,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-06,39741.0,3438.0,51.0564,51.1944,,,,,,,,,,,,,3173.540856,-0.12006548281067908,-0.05015698226237242,0.025796362301779945,12.522605443967853,1.7325317475675752,121742.84292000001,-0.040340145265949756,-0.11188953774572452,0.008835746840052382,0.3264339738321596,1.6736895317645684,225.09153792,-0.11747158604913888,-0.07433565321824454,0.024938458160994968,176.5548379438608,2.0026512376811274,0.010213746724339279,0.0,27.25,0.0,396,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5306.421451428574,7.489227978546839,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5363.56415168016,7.409438738147834,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.70103314285714,187.7222770716595,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-09,39850.0,3308.0,51.6134,51.7517,62.35,58.32,62.93,55.12,592250.0,4.65,2342.57,2327.95,2364.17,2302.5,0.13,4.4528,3226.718495,-0.11168374363919564,-0.056496449747808986,0.025501650008433543,12.3500082395629,1.3052974331434597,121231.979869,-0.03895646054670465,-0.1150315658369544,0.008769276280021693,0.32870864637417313,1.6426689017588303,230.43996976,-0.09650170369595568,-0.06504093129946142,0.02537390751955612,172.93006955999525,1.4611420532340396,0.01961939400148549,0.0,27.25,0.0,399,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5364.1869233333355,7.428898464865014,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5421.95167652138,7.349751967093701,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,214.00560133333332,186.21007932371816,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-11,40267.0,3262.0,,,61.5,60.2,61.87,59.43,306230.0,2.38,2401.85,2372.15,2416.3,2371.75,1.39,4.5536,3182.72955,-0.06173650030648492,-0.05308449622214162,0.025410556016818187,12.651719025262452,1.6331031846498845,124299.820645,-0.001130011275178422,-0.09328878971507437,0.010991939041935772,0.32395058811068167,1.1676851813459264,235.65654112,-0.03359904345835252,-0.05532131869690826,0.025781687916590114,170.87155658240528,1.146901533377104,0.02035919407087272,0.0,27.25,0.0,401,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5364.1869233333355,7.506636248048169,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5421.95167652138,7.426661542257516,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,214.00560133333332,188.15862645240048,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-12,39500.0,3587.0,,,,,,,,,,,,,,,3182.72955,0.013336688247795436,-0.06214182580543004,0.025265813602983925,12.410730908631555,1.1628984494907564,124299.820645,0.0316329075534989,-0.08622306850144457,0.011013010519810731,0.317780024098441,0.6190492023263855,235.65654112,0.05783627266276414,-0.04944606666916396,0.025775222614316355,167.61681985260904,0.7779978203583552,0.02035919407087272,0.0,27.25,0.0,402,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5364.1869233333355,7.363650925023038,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5421.95167652138,7.285199565877068,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,214.00560133333332,184.5746081125939,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-13,40783.33,3293.72,51.1697,51.3028,,,,,,,,,,,,,3155.1222,0.004546893142427955,-0.07027691188754803,0.025284658716734323,12.926069868228877,1.70425956344442,123221.63018,0.02268440900754265,-0.09414927120685723,0.01100726575358102,0.33097541349213144,1.5544016717983222,233.61243008,0.04866048321433425,-0.05769127717765388,0.02580450640478316,174.57688354182974,1.3229404213194114,0.011508484969173338,0.0,27.25,0.0,403,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5317.657369523811,7.669416655863274,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5374.92106481992,7.5877077092231495,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,212.14929295238093,192.23882122083828,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-14,39910.0,3361.0,50.9303,51.0681,61.05,61.15,62.07,60.12,224090.0,-0.73,2386.05,2413.45,2413.9,2373.8,-0.66,4.6592,3117.707505,-0.017593392848382572,-0.07805991869836992,0.025351993763927622,12.801072562450019,1.3906555245484207,121851.04000500002,0.0008887346673109864,-0.0921262765073192,0.010929521512676154,0.3275310575795031,1.1525580131646924,237.93649152,0.05706546642622001,-0.0600815407127232,0.025693537164628945,167.73383412121686,0.6269715498125431,0.010283234055349144,0.0,27.25,0.0,404,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5293.330155714288,7.539677070192971,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5350.33188111234,7.459350351870634,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.17875257142856,188.98681573801295,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-15,39947.0,3322.0,50.9249,51.0622,60.75,61.09,61.57,60.38,206480.0,-0.49,2372.9,2379.5,2393.8,2371.0,-0.55,4.6176,3102.0286499999997,-0.03864292630212862,-0.10123585638621502,0.024733643586354,12.877701822644353,1.345462413967238,121165.49438,-0.0005484154351999004,-0.08726520406360994,0.01083538534841909,0.32968957213774047,1.202277581381926,235.78481472,0.023194088098373644,-0.08495274343209602,0.02527717656096525,169.4214279551378,0.7187146124981721,0.010166514007394989,0.0,27.25,0.0,405,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5292.718606666668,7.547538981135907,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5349.71374654108,7.467128503058356,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.15435466666665,189.18387955134193,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-16,39947.97,3322.0,51.0357,51.1742,62.47,61.54,62.98,60.44,213190.0,2.83,2388.6,2358.05,2389.05,2354.65,0.66,4.6768,3196.852274,0.004437299424325802,-0.07376219871425393,0.02588880183789563,12.496032527025678,0.7788449846662441,122234.69412,-0.016614074857742578,-0.07921096542497963,0.011175919512723525,0.32681367828991625,0.901291625393302,239.33149856,0.01559454884016409,-0.07118856900228943,0.025609803367656593,166.91480327644842,0.42229520331524434,0.012382216612625951,0.0,27.25,0.0,406,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5304.327673333335,7.531203285353595,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5361.44782653788,7.450966845609713,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.6175013333333,188.77441491512178,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-17,40476.0,3248.0,51.0534,51.1917,64.68,62.63,64.86,62.61,111480.0,3.54,2383.15,2392.3,2392.65,2366.1,-0.23,4.7056,3311.0791560000002,0.04032689676695922,-0.05458966873658766,0.026974926542210113,12.224413278267154,0.38327736928687184,121997.499855,-0.018522317876671912,-0.07913601624686739,0.011176627655582963,0.33177729091258185,1.2143398923377133,240.88766351999996,0.02219807850500599,-0.06575855391992702,0.025688713719241803,168.0285300149438,0.4727034823985117,0.010162461249449972,0.0,27.25,0.0,407,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5306.141590000002,7.628141713421557,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5363.28127653738,7.546872504537363,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.68986799999996,191.20423845698656,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-18,40017.0,3339.0,,,,,,,,,,,,,,4.7056,3311.0791560000002,0.04942976725275505,-0.05253095067876179,0.026981109820676814,12.085787779336314,0.1689110839474944,121997.499855,-0.009934378592555526,-0.07624985925848149,0.011208594055810728,0.3280149187283523,0.8041513969925198,240.88766351999996,0.0311423216543254,-0.0887129908913954,0.024888459125213373,166.12307751773906,0.23000648420111694,0.010750841112638021,0.0,27.25,0.0,408,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5306.141590000002,7.5416381793159015,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5363.28127653738,7.4612905675973815,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.68986799999996,189.03597218927837,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-19,39722.22,3516.67,,,,,,,,,,,,,,,3311.0791560000002,0.06202366664925485,-0.06086687400364055,0.026862966347294,11.996759403356288,0.016296663571142418,121997.499855,0.0012019581449118633,-0.07536161524587937,0.011222619488366036,0.3255986397033694,0.5181145057003348,240.88766351999996,0.012403192049891487,-0.08822152142289275,0.02489294440979333,164.89935358064537,0.049168663871110976,0.01129595277746498,0.0,27.25,0.0,409,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5306.141590000002,7.486083687412493,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5363.28127653738,7.406327945873706,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.68986799999996,187.64346340846132,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-20,39533.53,3605.88,,,,,,,,,,,,,,,3311.0791560000002,0.06739154585177687,-0.06512316723345601,0.026817527326460328,11.939771940625873,-0.09472585293133655,121997.499855,0.006866686586452175,-0.059879577746184354,0.010848940172883376,0.3240519686631901,0.3211941700769795,240.88766351999996,0.021641973873761655,-0.07176165918431521,0.0247135586596838,164.11604240047637,-0.07607308842847707,0.010615153788446907,0.0,27.25,0.0,410,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5306.141590000002,7.450523007999864,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5363.28127653738,7.371146125217486,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.68986799999996,186.75211229287558,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-21,40250.0,3303.0,,,63.08,64.3,64.42,62.45,82670.0,-2.47,,,,,,4.72,3229.172436,0.010109995467372679,-0.08088806371142965,0.027224531884455803,12.464493859565449,0.5422239987015538,121997.499855,-0.0019404823377489056,-0.055825507673544994,0.010862543725025656,0.329924793932983,0.7961008066952572,241.62482399999996,0.009582213180456156,-0.06629667908677783,0.024755407765623825,166.5805662418196,0.12255060007019494,0.010615153788446907,0.0,27.25,0.0,411,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5306.141590000002,7.585549559373892,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5363.28127653738,7.5047341216431676,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.68986799999996,190.13663894391019,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-22,40250.0,3303.0,50.9678,51.1001,64.31,63.43,65.09,63.43,34950.0,1.95,2394.55,2383.6,2401.6,2374.2,0.48,4.848,3286.247431,-0.007499586639299394,-0.06464293892859496,0.0276193714082105,12.248012617769318,0.18442220197755663,122361.74445500001,0.002985672660775318,-0.053006511704804526,0.010919412833902006,0.3289426787700172,0.6310158343127025,247.73328479999998,0.028418314080379092,-0.042691943281038536,0.025508188969793764,162.47312117342096,-0.41092171154431045,0.008806806964898994,0.0,25.0,-2.25,0,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5296.647031904764,7.599147112796266,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5353.68447539714,7.51818680853698,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,211.31108019047616,190.47747029506726,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-23,40620.0,3224.0,50.8781,51.0169,62.27,64.0,64.87,61.53,397840.0,-3.17,2439.4,2415.15,2452.05,2406.85,1.87,4.832,3176.822363,-0.04054774491171964,-0.09578834479381093,0.02840183124857348,12.786361766114272,0.8641763254286176,124450.62586,0.02010800227804399,-0.036840044830973695,0.011716145029933551,0.326394501588889,0.27999056382802817,246.5136608,0.02335527356523559,-0.04740489851557783,0.025510825155393203,164.7778864188609,-0.23279921356488292,0.007164291072768059,0.0,25.0,-2.25,1,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5288.023153809526,7.681509482562891,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5344.96773025666,7.599671700552899,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.96702838095237,192.54193563674175,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-24,40139.0,3352.0,,,62.79,62.34,63.31,61.99,264910.0,0.84,2459.9,2450.25,2460.85,2430.4,0.84,4.832,3203.351151,-0.03253561752058587,-0.1152791572963191,0.02744485358999346,12.530315319152471,0.41637029037496504,125496.47231,0.02868068984330585,-0.023347417124311765,0.011885256097763173,0.31984165977868356,-0.7258248460691199,246.5136608,0.02335527356523559,-0.05126757359957579,0.025475434856818985,162.8266760946986,-0.6355316027639037,0.007164291072768059,0.0,25.0,-2.25,2,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5288.023153809526,7.590549215179515,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5344.96773025666,7.5096805117797345,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.96702838095237,190.26195850623282,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-25,40139.0,3352.65,,,63.02,62.86,63.41,61.8,283760.0,0.37,2437.4,2463.65,2469.35,2428.3,-0.91,4.8448,3215.085038,-0.028991791943738132,-0.10854643787351337,0.027520957319713782,12.484584241345344,0.24961236770046935,124348.59206000001,0.019271642515579446,-0.01979985902662651,0.011732302612629532,0.3227941654589249,-0.5133384399686133,247.16667712,0.026066148462097205,-0.030920408843869707,0.025225841704306553,162.3964867258883,-0.8593181418133936,0.007164291072768059,0.0,25.0,-2.25,3,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5288.023153809526,7.590549215179515,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5344.96773025666,7.5096805117797345,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.96702838095237,190.26195850623282,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-26,39362.0,3337.0,,,,,,,,,,,,,,,3215.085038,-0.004362541263807418,-0.11488643671167398,0.02740126724719013,12.242911006946747,-0.6033873257879385,124348.59206000001,0.019271642515579446,-0.014250108193320177,0.011683958690242314,0.31654560255099035,-2.1453282522583135,247.16667712,0.022935777161704474,-0.030920408843869707,0.025225841704306553,159.2528590773167,-1.5996484126193424,0.007164291072768059,0.0,25.0,-2.25,4,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5288.023153809526,7.443613398637138,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5344.96773025666,7.364310129915392,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.96702838095237,186.57891852617993,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-27,39384.0,3561.54,50.8681,50.9998,,,,,,,,,,,,,3214.007396,-0.021982530687903012,-0.05251584212934424,0.02335032019898369,12.253861036230173,-0.7285510579776644,124306.91252000001,0.0158968644461861,-0.0010730211599510042,0.011302249116322834,0.316828720153945,-1.918288862964515,247.08383104,-0.0026215845824847372,0.01326298658283065,0.023181797992024418,159.3952944400647,-1.4742525023059343,0.006570364478584612,0.0,25.0,-2.25,5,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5286.25069809524,7.4502709480257865,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5343.17618768572,7.370896750656901,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.8963158095238,186.7457942488224,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-28,40073.0,3308.0,50.7483,50.8767,62.05,63.49,63.92,61.48,276120.0,-1.54,2435.3,2433.8,2443.05,2425.75,-0.09,4.848,3156.899235,-0.00627140133236348,0.005112676296010976,0.016490402193668582,12.693784950662197,0.8300493833642408,123900.02751000001,-0.0044242312659751315,0.028314803374910547,0.008622398855632735,0.3234301138211264,-0.45523108431790577,246.6502416,0.00055404961963057,0.10718578396112477,0.010229964919156337,162.4689266065572,-0.8724356051733321,0.004140770404346794,0.0,25.0,-2.25,6,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5273.491090000002,7.5989509256950285,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5330.27917654638,7.517992711587068,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.38726799999998,190.47255274021623,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-29,39804.0,3533.0,50.7392,50.8761,60.42,61.87,62.07,60.12,312370.0,-2.63,2467.85,2435.5,2470.05,2435.15,1.34,4.848,3073.933962,-0.04040056269185455,-0.021302309225267213,0.017502996212662016,12.948879348762015,1.5938122252466154,125554.58338499999,0.0004630494700794685,0.04204687699479792,0.008997876319073218,0.31702546356229144,-1.6258093306557282,246.6473328,0.0005422498678824272,0.1071727266781175,0.010230244719067472,161.38021663618008,-1.0359694871543799,0.004128928353619443,0.0,25.0,-2.25,7,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5273.428898571431,7.5480300892618235,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5330.21631540354,7.467614378983514,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.38478685714284,189.1961894898229,33.8847763115546,0.0,3.76028052279247,0.0
2025-04-30,39644.0,3519.0,50.7434,50.8774,58.21,60.16,60.43,57.91,419550.0,-3.66,2397.5,2458.5,2459.15,2395.35,-2.85,4.56,2961.5734540000003,-0.07885066211427527,-0.06679208228854128,0.018974956351432086,13.38612754867028,2.428635770357549,121978.5665,-0.019059528706657503,0.0019362417892185846,0.011017027525191226,0.3250079185018132,0.0348503374556509,232.00094399999998,-0.06135832425597176,0.03069598326017764,0.017583499298601417,170.87861504563534,1.159409714875459,-0.0061920835091338056,0.0,25.0,-2.25,8,103.652380952381,-0.04202975090220895,-0.01602917758257516,0.05320505991979994,-0.059334485738979814,105.21166321601106,-0.024957249874927978,5273.563646666669,7.517497209891134,104.7685714,-0.07426937726715976,-0.2528500261064264,0.05432050849708876,-0.23917119921579066,114.42178569999999,-0.24202513703653927,5330.35251454636,7.43740679285522,4.135238095238095,0.10390766023440867,0.1983039791258967,0.05365595979243419,1.3668574543472336,3.8705576259489303,0.44393678831614625,210.39016266666667,188.4308633897978,33.8847763115546,0.0,3.76028052279247,0.0
